roomID,accuracy,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numReviews,numRooms,price,rating,value,bath,private bath,shared bath,Studio,bedroom,Entire home/apt,Private room,Shared room
20860793,9.0,7.0,9.0,9.0,90.0,0,40.74393665951105,10.0,-73.99716503221359,1.0,3,6,4.0,3,245,4.5,9.0,1,0,0,0,1,1,0,0
16192835,10.0,10.0,10.0,10.0,99.0,1,40.7072901764864,10.0,-73.93129278010558,1.0,1,4,23.0,0,200,5.0,10.0,1,0,0,1,0,1,0,0
17379556,10.0,10.0,9.0,10.0,90.0,0,40.73579039760217,10.0,-74.03072513106714,1.0,1,3,29.0,0,79,4.5,9.0,1,0,0,1,0,1,0,0
18975570,9.0,10.0,9.0,10.0,93.0,0,40.73844921123428,10.0,-73.99787318071641,1.0,3,5,25.0,1,217,4.5,9.0,1,0,0,0,1,1,0,0
13784828,8.0,8.0,7.0,7.0,75.0,0,40.76132392350685,10.0,-73.96759434978716,1.0,3,7,17.0,3,450,4.0,7.0,1,0,0,0,1,1,0,0
6452188,10.0,10.0,10.0,10.0,99.0,1,40.80754809888408,9.0,-73.94140972500759,1.0,1,2,64.0,1,155,5.0,10.0,1,0,0,0,1,1,0,0
14551910,9.0,10.0,9.0,9.0,90.0,0,40.7532567316541,9.0,-74.04499249402541,1.0,1,2,35.0,1,20,4.5,9.0,0,0,1,0,1,0,1,0
15800576,10.0,9.0,10.0,10.0,97.0,1,40.750766353539156,10.0,-74.02974476667153,2.5,4,8,18.0,4,375,5.0,10.0,1,0,0,0,1,1,0,0
4479632,10.0,10.0,10.0,10.0,96.0,1,40.72735924987968,10.0,-74.0019183188504,1.5,3,6,150.0,2,375,5.0,10.0,1,0,0,0,1,1,0,0
1499316,9.0,9.0,8.0,9.0,83.0,0,40.77513389973279,9.0,-73.94899493322103,1.0,1,2,33.0,1,110,4.0,8.0,1,0,0,0,1,1,0,0
18523144,10.0,10.0,10.0,10.0,97.0,0,40.7662294215685,10.0,-73.96610370557347,1.5,2,4,12.0,1,500,5.0,10.0,1,0,0,0,1,1,0,0
9836702,9.0,10.0,9.0,10.0,92.0,0,40.718300890095655,10.0,-73.98474854668007,2.0,5,0,69.0,4,616,4.5,9.0,1,0,0,0,1,1,0,0
13164658,10.0,10.0,10.0,10.0,100.0,0,40.7154924409064,10.0,-74.00803530594501,1.0,1,5,5.0,2,325,5.0,10.0,1,0,0,0,1,1,0,0
15485880,10.0,10.0,10.0,10.0,97.0,1,40.7245980929127,10.0,-73.97877291280523,1.0,2,2,41.0,1,90,5.0,10.0,1,0,0,0,1,1,0,0
13417080,9.0,10.0,9.0,9.0,86.0,0,40.73578343180448,10.0,-73.98705903919787,1.0,2,3,44.0,1,110,4.5,9.0,1,0,0,0,1,0,1,0
7401506,10.0,10.0,10.0,10.0,95.0,0,40.710212070264404,10.0,-74.00848501096466,1.0,2,5,17.0,2,350,5.0,10.0,1,0,0,0,1,1,0,0
18288371,10.0,10.0,10.0,10.0,100.0,0,40.74671994955404,10.0,-74.00186592242834,1.0,2,3,8.0,1,180,5.0,10.0,1,0,0,0,1,1,0,0
22194519,10.0,10.0,9.0,10.0,85.0,0,40.750941835751036,8.0,-74.04986904604776,1.0,1,2,4.0,1,19,4.5,9.0,0,0,1,0,1,0,1,0
18283511,10.0,10.0,10.0,10.0,96.0,1,40.765996171233866,10.0,-73.98945414789544,1.0,1,2,57.0,1,61,5.0,10.0,0,0,1,0,1,0,1,0
10243895,10.0,10.0,10.0,10.0,94.0,0,40.782734607891214,10.0,-73.97552623603704,1.0,3,5,36.0,2,225,4.5,10.0,1,0,0,0,1,1,0,0
18196551,10.0,10.0,9.0,10.0,98.0,1,40.725720843562954,10.0,-73.98160351002824,1.0,3,7,29.0,3,229,5.0,9.0,1,0,0,0,1,1,0,0
14371877,10.0,10.0,9.0,10.0,98.0,1,40.71030265966186,10.0,-73.96832555008963,1.0,1,2,20.0,1,55,5.0,9.0,0,0,1,0,1,0,1,0
15969106,9.0,10.0,9.0,10.0,88.0,0,40.7595654910283,10.0,-73.96416388086669,1.0,4,4,33.0,1,145,4.5,9.0,1,0,0,0,1,1,0,0
4187387,9.0,10.0,9.0,10.0,88.0,0,40.76609603897276,9.0,-73.9573045907079,1.0,1,2,100.0,0,177,4.5,9.0,1,0,0,1,0,1,0,0
15775061,9.0,10.0,9.0,9.0,94.0,1,40.79055343334707,9.0,-74.01478503746243,1.0,1,2,72.0,1,30,4.5,9.0,1,0,0,0,1,0,1,0
13292087,10.0,10.0,10.0,10.0,100.0,0,40.796119235883396,10.0,-73.974528173571,1.0,1,2,6.0,1,249,5.0,10.0,1,0,0,0,1,1,0,0
2838331,10.0,10.0,10.0,10.0,98.0,1,40.72334906798269,10.0,-73.95080613835106,1.0,2,4,131.0,1,108,5.0,10.0,1,0,0,0,1,1,0,0
21549854,9.0,10.0,8.0,10.0,91.0,0,40.72785548418963,10.0,-74.03278349122863,1.0,1,2,7.0,1,35,4.5,8.0,1,0,0,0,1,0,0,1
8749948,10.0,10.0,10.0,10.0,96.0,1,40.71542300225789,9.0,-73.96322769184742,1.5,1,2,9.0,1,500,5.0,10.0,1,0,0,0,1,1,0,0
21423426,9.0,9.0,10.0,8.0,86.0,0,40.721713490587575,10.0,-73.98306737544995,1.0,1,2,13.0,1,133,4.5,10.0,1,0,0,0,1,1,0,0
3457987,9.0,10.0,9.0,10.0,91.0,0,40.72985953911374,10.0,-73.99260850550787,1.0,1,3,7.0,1,379,4.5,9.0,1,0,0,0,1,1,0,0
172499,10.0,10.0,9.0,10.0,94.0,0,40.77938127006024,10.0,-73.94874139805684,2.0,3,4,20.0,3,448,4.5,9.0,1,0,0,0,1,1,0,0
18671139,10.0,10.0,10.0,10.0,98.0,0,40.712773007569055,10.0,-73.96370441753359,1.0,1,2,11.0,1,70,5.0,10.0,0,0,1,0,1,0,1,0
21628066,10.0,10.0,10.0,10.0,100.0,0,40.786168536710186,9.0,-73.97662986253034,1.0,5,8,9.0,1,30,5.0,10.0,1,0,0,0,1,0,0,1
16220406,10.0,9.0,10.0,9.0,98.0,1,40.730024216347,10.0,-73.97941047756905,1.0,2,5,17.0,1,150,5.0,10.0,1,0,0,0,1,1,0,0
22609319,10.0,10.0,10.0,10.0,100.0,0,40.74556745614335,10.0,-73.99762996921655,1.0,1,3,3.0,1,145,5.0,10.0,1,0,0,0,1,1,0,0
20775039,9.0,9.0,10.0,10.0,88.0,0,40.76310477038147,10.0,-73.99133003596191,1.0,1,2,12.0,1,99,4.5,10.0,1,0,0,0,1,1,0,0
6399305,10.0,10.0,9.0,10.0,97.0,1,40.72361459211662,10.0,-73.98774708431513,1.0,1,4,35.0,0,275,5.0,9.0,1,0,0,1,0,1,0,0
18294218,9.0,10.0,9.0,10.0,97.0,0,40.72062197763278,10.0,-73.99469458652041,1.0,1,3,21.0,1,108,5.0,9.0,1,0,0,0,1,1,0,0
22084787,9.0,9.0,9.0,10.0,90.0,0,40.774904024271706,9.0,-73.95584351670189,1.0,4,8,6.0,2,149,4.5,9.0,1,0,0,0,1,1,0,0
19472085,9.0,9.0,8.0,10.0,86.0,0,40.729009062617614,9.0,-73.98621251852089,1.0,1,3,13.0,1,250,4.5,8.0,1,0,0,0,1,1,0,0
6545519,10.0,10.0,9.0,10.0,98.0,0,40.73398841104912,10.0,-73.99305089440381,1.0,1,2,46.0,1,165,5.0,9.0,1,0,0,0,1,1,0,0
22495520,10.0,10.0,10.0,10.0,100.0,0,40.75387841571251,10.0,-73.96727243079665,1.0,2,4,8.0,1,128,5.0,10.0,1,0,0,0,1,1,0,0
11867277,10.0,10.0,10.0,10.0,98.0,0,40.79412887729863,10.0,-73.96656138941302,2.0,4,6,78.0,2,399,5.0,10.0,1,0,0,0,1,1,0,0
3887785,10.0,10.0,9.0,10.0,97.0,1,40.738572474097204,10.0,-74.03897875786598,1.0,1,2,37.0,1,100,5.0,9.0,1,0,0,0,1,1,0,0
9170129,10.0,10.0,10.0,10.0,97.0,1,40.79938741445666,9.0,-73.95470433971019,1.0,2,4,59.0,1,249,5.0,10.0,1,0,0,0,1,1,0,0
20482412,9.0,10.0,9.0,10.0,93.0,0,40.781571513726654,9.0,-73.95197718695019,1.0,3,6,32.0,2,50,4.5,9.0,1,0,0,0,1,1,0,0
16613747,10.0,10.0,10.0,10.0,98.0,0,40.7067700185577,10.0,-73.92043125666207,1.0,1,1,26.0,2,40,5.0,10.0,0,0,1,0,1,0,1,0
74680,10.0,10.0,9.0,10.0,93.0,0,40.77634987514943,8.0,-73.93426094888281,1.0,1,4,124.0,1,115,4.5,9.0,1,0,0,0,1,1,0,0
13231583,10.0,9.0,9.0,9.0,93.0,0,40.70464873426109,10.0,-74.01661521390812,1.0,1,3,48.0,1,175,4.5,9.0,1,0,0,0,1,1,0,0
21094894,10.0,10.0,10.0,10.0,100.0,0,40.76842356512083,9.0,-73.99109055364801,1.0,1,4,6.0,1,260,5.0,10.0,1,0,0,0,1,1,0,0
13883020,10.0,10.0,10.0,10.0,100.0,0,40.71117622483907,10.0,-73.96341507243413,2.0,3,5,4.0,2,350,5.0,10.0,1,0,0,0,1,1,0,0
9129357,10.0,10.0,9.0,10.0,91.0,0,40.74864210562691,10.0,-74.00225901166331,1.0,1,2,152.0,1,66,4.5,9.0,1,0,0,0,1,0,1,0
4729854,9.0,10.0,9.0,9.0,88.0,0,40.71207779339159,10.0,-73.9482816489972,2.0,8,2,94.0,4,300,4.5,9.0,1,0,0,0,1,1,0,0
20702691,9.0,9.0,8.0,9.0,80.0,0,40.758401721103965,10.0,-73.92193444335975,1.0,1,2,3.0,1,100,4.0,8.0,1,0,0,0,1,1,0,0
20171578,10.0,10.0,10.0,10.0,100.0,0,40.76504503301154,10.0,-73.9875667736518,1.0,1,2,37.0,1,120,5.0,10.0,0,0,1,0,1,0,1,0
9132449,10.0,10.0,10.0,10.0,100.0,0,40.72020785966293,10.0,-73.95711675296866,1.0,1,2,34.0,1,289,5.0,10.0,0,1,0,0,1,0,1,0
18988756,9.0,9.0,10.0,10.0,96.0,0,40.77256142362236,9.0,-74.01482067497557,1.0,2,4,24.0,1,80,5.0,10.0,1,0,0,0,1,1,0,0
12004547,10.0,10.0,10.0,10.0,99.0,1,40.78466374593351,10.0,-73.97276481199613,1.0,1,3,74.0,0,150,5.0,10.0,1,0,0,1,0,1,0,0
19542512,10.0,10.0,10.0,10.0,95.0,0,40.712058848629866,9.0,-73.99054746837491,1.0,2,3,34.0,1,50,5.0,10.0,0,0,1,0,1,0,1,0
10454844,10.0,10.0,10.0,10.0,96.0,1,40.71933787857565,10.0,-74.00998105563924,1.0,2,3,21.0,1,400,5.0,10.0,1,0,0,0,1,1,0,0
20864053,10.0,10.0,10.0,10.0,96.0,0,40.78832206743036,10.0,-73.94438451900041,1.0,1,2,9.0,1,35,5.0,10.0,0,0,1,0,1,0,1,0
19348993,10.0,10.0,10.0,10.0,97.0,0,40.79698733463652,10.0,-74.00277333403228,1.0,1,1,12.0,1,30,5.0,10.0,0,0,1,0,1,0,1,0
21223857,10.0,10.0,10.0,10.0,100.0,1,40.72488312169367,10.0,-74.03683236411187,2.0,3,6,4.0,2,259,5.0,10.0,1,0,0,0,1,1,0,0
1335036,10.0,10.0,10.0,10.0,97.0,1,40.7183316803323,10.0,-73.99825933773025,1.0,2,4,92.0,2,279,5.0,10.0,1,0,0,0,1,1,0,0
20351372,10.0,9.0,10.0,10.0,100.0,0,40.76251509172384,10.0,-73.99560531712305,1.0,2,4,6.0,1,400,5.0,10.0,1,0,0,0,1,1,0,0
15532237,10.0,10.0,10.0,10.0,99.0,1,40.76965540902248,9.0,-74.02369667707761,1.0,3,4,46.0,1,130,5.0,10.0,1,0,0,0,1,1,0,0
13762390,10.0,10.0,10.0,10.0,99.0,1,40.75210913055118,10.0,-74.02851879098259,1.0,2,3,72.0,0,125,5.0,10.0,1,0,0,1,0,1,0,0
4288276,9.0,9.0,9.0,9.0,87.0,0,40.7605053867449,10.0,-73.96082530737357,1.0,1,3,43.0,1,140,4.5,9.0,1,0,0,0,1,1,0,0
2284440,10.0,10.0,10.0,10.0,99.0,0,40.73496185324362,10.0,-74.0027456340413,1.0,1,2,15.0,0,99,5.0,10.0,1,0,0,1,0,1,0,0
21311157,10.0,10.0,10.0,10.0,97.0,0,40.74910500496111,10.0,-74.00511539928978,1.0,1,2,6.0,1,50,5.0,10.0,0,0,1,0,1,0,1,0
4502545,9.0,10.0,9.0,10.0,95.0,0,40.767095540324725,10.0,-73.96967865027456,1.0,3,3,15.0,2,300,5.0,9.0,1,0,0,0,1,1,0,0
8954037,9.0,10.0,10.0,10.0,93.0,0,40.76941795525404,9.0,-73.92342763578975,1.0,1,1,68.0,1,40,4.5,10.0,1,0,0,0,1,0,1,0
13548064,10.0,10.0,9.0,10.0,95.0,0,40.77110654554125,10.0,-73.95138613064053,1.0,2,3,83.0,0,125,5.0,9.0,1,0,0,1,0,1,0,0
20267865,10.0,10.0,10.0,10.0,96.0,0,40.737255453513995,9.0,-73.92775362747135,1.0,1,2,18.0,3,32,5.0,10.0,0,0,1,0,1,0,1,0
16709754,10.0,10.0,10.0,10.0,97.0,1,40.74547705053821,10.0,-74.00388561691396,1.0,2,3,59.0,1,109,5.0,10.0,1,0,0,0,1,1,0,0
9393674,10.0,10.0,9.0,10.0,95.0,0,40.75924576377894,10.0,-73.99135613814828,1.0,1,2,99.0,1,111,5.0,9.0,0,0,1,0,1,0,1,0
11843397,10.0,10.0,10.0,10.0,95.0,0,40.79533241818685,9.0,-73.94764312268727,1.0,1,2,94.0,1,45,5.0,10.0,1,0,0,0,1,0,1,0
2950937,10.0,9.0,9.0,10.0,93.0,0,40.77748991564239,10.0,-73.97667417064757,1.0,1,4,4.0,1,260,4.5,9.0,1,0,0,0,1,1,0,0
12601326,10.0,10.0,10.0,10.0,99.0,1,40.76210989161381,10.0,-73.98766525825478,1.0,1,4,54.0,1,215,5.0,10.0,1,0,0,0,1,1,0,0
17841555,10.0,10.0,10.0,10.0,98.0,0,40.76288558199172,10.0,-73.9789255335913,1.0,1,2,20.0,1,119,5.0,10.0,0,0,1,0,1,0,1,0
18391905,10.0,10.0,10.0,10.0,97.0,0,40.73311646867675,10.0,-73.95754164412322,1.0,3,6,37.0,3,249,5.0,10.0,1,0,0,0,1,1,0,0
19876349,10.0,10.0,10.0,10.0,97.0,1,40.75784543887645,10.0,-73.98995488967091,1.0,1,2,45.0,0,130,5.0,10.0,1,0,0,1,0,1,0,0
20835690,10.0,10.0,10.0,10.0,100.0,0,40.73145059466114,10.0,-74.00183968843267,1.0,1,2,10.0,2,129,5.0,10.0,0,0,1,0,1,0,1,0
956412,10.0,10.0,10.0,10.0,94.0,0,40.7042392688396,10.0,-73.98597398484355,1.0,3,6,181.0,2,220,4.5,10.0,1,0,0,0,1,1,0,0
14646562,10.0,10.0,10.0,10.0,96.0,1,40.734552869428704,10.0,-74.00599674638839,1.0,1,2,52.0,0,220,5.0,10.0,1,0,0,1,0,1,0,0
15281457,10.0,10.0,10.0,10.0,96.0,1,40.774820037682794,10.0,-73.95087470997231,1.0,3,4,79.0,2,80,5.0,10.0,1,0,0,0,1,1,0,0
22303956,10.0,10.0,10.0,10.0,100.0,1,40.728565010329405,10.0,-73.95688204944948,1.0,5,4,7.0,1,71,5.0,10.0,0,1,0,0,1,0,1,0
6387033,9.0,10.0,9.0,9.0,85.0,0,40.76254817596014,9.0,-74.03563434798156,1.0,3,6,141.0,2,51,4.5,9.0,1,0,0,0,1,1,0,0
7850400,9.0,10.0,9.0,10.0,91.0,0,40.72147111071653,10.0,-73.98732732756335,1.0,4,6,40.0,2,295,4.5,9.0,1,0,0,0,1,1,0,0
11355659,10.0,10.0,9.0,10.0,95.0,1,40.71948149446925,9.0,-73.99728578917738,3.0,6,2,46.0,4,699,5.0,9.0,1,0,0,0,1,1,0,0
697499,10.0,10.0,9.0,10.0,96.0,0,40.773924803579845,10.0,-73.978515089249,1.0,1,2,77.0,1,169,5.0,9.0,1,0,0,0,1,1,0,0
15344255,10.0,10.0,10.0,10.0,99.0,0,40.746237572444905,10.0,-74.00370891212499,1.0,2,3,36.0,0,105,5.0,10.0,1,0,0,1,0,1,0,0
16629299,10.0,10.0,10.0,10.0,97.0,0,40.79656425509337,10.0,-73.94817837124654,1.0,1,2,72.0,1,85,5.0,10.0,0,0,1,0,1,0,1,0
10340409,10.0,10.0,9.0,10.0,100.0,0,40.75349954203687,10.0,-73.96660587359234,1.0,1,1,3.0,1,133,5.0,9.0,1,0,0,0,1,0,1,0
8309384,8.0,9.0,8.0,9.0,77.0,0,40.75875005525255,9.0,-73.97160284166527,1.0,3,6,79.0,2,275,4.0,8.0,1,0,0,0,1,1,0,0
7886732,9.0,10.0,10.0,10.0,98.0,0,40.71915370983113,10.0,-73.98573921469139,1.0,2,4,22.0,1,295,5.0,10.0,1,0,0,0,1,1,0,0
17188522,9.0,9.0,9.0,9.0,89.0,0,40.75698104021016,10.0,-73.99066385482486,1.0,1,2,56.0,0,70,4.5,9.0,1,0,0,1,0,1,0,0
7123336,10.0,10.0,10.0,10.0,94.0,1,40.78123032110558,9.0,-74.01825925902817,1.0,2,4,93.0,2,70,4.5,10.0,1,0,0,0,1,1,0,0
3226726,10.0,10.0,10.0,10.0,98.0,0,40.72511409132472,10.0,-73.98042627278788,1.0,1,2,45.0,1,210,5.0,10.0,1,0,0,0,1,1,0,0
14264500,9.0,10.0,9.0,9.0,92.0,0,40.72526314969514,10.0,-73.9847767668828,2.0,4,0,76.0,3,262,4.5,9.0,1,0,0,0,1,1,0,0
19050595,10.0,10.0,9.0,10.0,93.0,0,40.75828619151707,10.0,-73.99110653134203,1.0,1,2,92.0,1,120,4.5,9.0,0,0,1,0,1,0,1,0
2730722,10.0,10.0,10.0,10.0,96.0,0,40.779543649730776,9.0,-73.99379368514317,2.0,2,5,5.0,2,320,5.0,10.0,1,0,0,0,1,1,0,0
2021099,10.0,10.0,10.0,10.0,97.0,0,40.768949662888865,10.0,-73.98841714631601,1.0,1,3,36.0,0,200,5.0,10.0,1,0,0,1,0,1,0,0
17158871,10.0,10.0,9.0,10.0,96.0,0,40.697540492990605,10.0,-73.9929785269722,1.0,4,5,29.0,2,270,5.0,9.0,1,0,0,0,1,1,0,0
19181338,9.0,10.0,9.0,10.0,91.0,0,40.724502055533094,10.0,-73.98794039033194,1.0,2,3,9.0,1,45,4.5,9.0,0,0,1,0,1,0,1,0
21001160,9.0,9.0,9.0,9.0,91.0,0,40.717522487198636,10.0,-73.98963830360594,1.0,1,2,7.0,1,74,4.5,9.0,1,0,0,0,1,1,0,0
9927766,10.0,10.0,9.0,10.0,93.0,0,40.75731335460458,9.0,-74.04513279775747,1.0,1,2,99.0,1,49,4.5,9.0,1,0,0,0,1,1,0,0
21413489,10.0,10.0,9.0,10.0,97.0,1,40.7821866998969,10.0,-74.01003545403441,1.0,1,2,12.0,1,45,5.0,9.0,0,0,1,0,1,0,1,0
7820423,10.0,10.0,10.0,10.0,97.0,1,40.73415223894808,10.0,-73.9981426281499,1.0,3,4,38.0,2,400,5.0,10.0,1,0,0,0,1,1,0,0
21487220,10.0,10.0,10.0,10.0,93.0,0,40.767672383033435,10.0,-73.95608564392596,1.0,1,3,3.0,1,225,4.5,10.0,1,0,0,0,1,1,0,0
11352494,10.0,10.0,10.0,10.0,100.0,0,40.716185707385954,9.0,-73.99002045329638,2.0,2,5,14.0,2,475,5.0,10.0,1,0,0,0,1,1,0,0
20813802,10.0,10.0,10.0,10.0,98.0,1,40.7464396109468,10.0,-73.94546941976157,1.5,1,2,16.0,1,85,5.0,10.0,0,1,0,0,1,0,1,0
13589415,10.0,10.0,9.0,9.0,100.0,0,40.787062490565646,10.0,-73.94798203345725,1.0,2,3,6.0,0,140,5.0,9.0,1,0,0,1,0,1,0,0
2244409,10.0,10.0,9.0,10.0,95.0,0,40.72779035602539,10.0,-73.98994505459602,1.0,2,4,21.0,2,275,5.0,9.0,1,0,0,0,1,1,0,0
14716281,10.0,10.0,10.0,10.0,94.0,0,40.697006316902325,8.0,-73.971744197226,2.5,3,8,39.0,3,181,4.5,10.0,1,0,0,0,1,1,0,0
18109722,10.0,10.0,10.0,10.0,94.0,0,40.762732212881104,9.0,-73.96166625915829,2.5,4,8,31.0,4,249,4.5,10.0,1,0,0,0,1,1,0,0
21475859,10.0,10.0,10.0,10.0,98.0,0,40.72521272066565,10.0,-74.03474977470863,1.0,2,4,12.0,1,120,5.0,10.0,1,0,0,0,1,1,0,0
19607812,10.0,10.0,10.0,10.0,100.0,0,40.715293044054384,10.0,-73.95693940522429,2.0,2,3,19.0,1,180,5.0,10.0,0,1,0,0,1,0,1,0
22125666,9.0,9.0,10.0,9.0,89.0,1,40.744942918809365,10.0,-73.99701642371299,1.0,1,2,9.0,0,82,4.5,10.0,1,0,0,1,0,1,0,0
20896863,10.0,10.0,10.0,10.0,93.0,0,40.77469202144304,9.0,-74.02722762174056,1.0,2,4,8.0,1,80,4.5,10.0,1,0,0,0,1,1,0,0
177421,10.0,10.0,9.0,10.0,97.0,0,40.723145626744966,10.0,-73.95226420587582,2.0,4,6,6.0,3,300,5.0,9.0,1,0,0,0,1,1,0,0
16119492,9.0,9.0,9.0,9.0,92.0,1,40.71602893374567,10.0,-73.96426061303802,1.0,1,3,20.0,1,92,4.5,9.0,1,0,0,0,1,1,0,0
2606370,10.0,10.0,9.0,10.0,100.0,0,40.80007273777893,10.0,-73.95619877712858,2.5,5,6,5.0,3,450,5.0,9.0,1,0,0,0,1,1,0,0
1000264,9.0,9.0,9.0,9.0,88.0,0,40.72823387059579,10.0,-73.99299997530599,1.0,1,2,96.0,1,230,4.5,9.0,1,0,0,0,1,1,0,0
19161974,10.0,10.0,10.0,10.0,100.0,1,40.72104856247081,10.0,-73.98397631853766,1.0,1,2,13.0,1,75,5.0,10.0,0,0,1,0,1,0,1,0
14262851,10.0,10.0,9.0,10.0,95.0,1,40.80029985385497,10.0,-73.95561946891107,1.0,1,2,80.0,1,44,5.0,9.0,1,0,0,0,1,0,1,0
35526,10.0,10.0,10.0,10.0,98.0,0,40.73474123158978,10.0,-74.00100667330109,1.0,1,2,51.0,1,109,5.0,10.0,0,0,1,0,1,0,1,0
21487004,10.0,10.0,10.0,10.0,96.0,0,40.733520772529005,10.0,-73.98776979623182,1.0,1,4,10.0,1,130,5.0,10.0,0,0,1,0,1,0,1,0
18425394,10.0,10.0,10.0,10.0,98.0,1,40.747598542955814,9.0,-74.05270879615735,1.0,2,5,39.0,1,70,5.0,10.0,1,0,0,0,1,1,0,0
2163602,10.0,10.0,10.0,10.0,100.0,0,40.77873664008671,10.0,-73.98437087636994,2.5,4,6,5.0,3,599,5.0,10.0,1,0,0,0,1,1,0,0
13624795,10.0,10.0,10.0,10.0,100.0,1,40.73484265084736,10.0,-74.00364475410629,4.0,5,8,15.0,4,525,5.0,10.0,1,0,0,0,1,1,0,0
1043046,10.0,10.0,9.0,10.0,98.0,1,40.74111816639983,10.0,-74.0017667209558,1.0,1,2,51.0,0,150,5.0,9.0,1,0,0,1,0,1,0,0
13378500,10.0,9.0,10.0,10.0,98.0,1,40.719785720424525,10.0,-73.96319814117038,1.0,1,2,19.0,0,165,5.0,10.0,1,0,0,1,0,1,0,0
17590481,9.0,10.0,9.0,10.0,93.0,0,40.730814753087046,10.0,-73.98224348672169,1.5,4,6,27.0,3,305,4.5,9.0,1,0,0,0,1,1,0,0
5122899,9.0,10.0,10.0,10.0,94.0,0,40.78744406516874,10.0,-73.9521111299852,1.0,1,1,84.0,1,76,4.5,10.0,1,0,0,0,1,0,1,0
961477,10.0,9.0,9.0,9.0,90.0,0,40.72385967071403,9.0,-73.98507916844095,1.0,1,3,92.0,1,230,4.5,9.0,1,0,0,0,1,1,0,0
18794445,10.0,10.0,10.0,10.0,99.0,1,40.71535937894405,10.0,-74.0353442632439,1.0,3,6,26.0,1,230,5.0,10.0,1,0,0,0,1,1,0,0
710283,10.0,10.0,9.0,10.0,95.0,0,40.72581897485221,9.0,-73.95212875978619,1.0,3,6,34.0,3,330,5.0,9.0,1,0,0,0,1,1,0,0
20815590,10.0,10.0,10.0,9.0,91.0,0,40.72918420972813,10.0,-73.98430616667198,1.0,4,7,20.0,2,107,4.5,10.0,1,0,0,0,1,1,0,0
20947195,10.0,10.0,10.0,10.0,100.0,0,40.760157692263775,10.0,-73.99205096547655,1.0,1,2,19.0,1,75,5.0,10.0,0,0,1,0,1,0,1,0
16123619,9.0,9.0,10.0,9.0,91.0,0,40.75634253904194,9.0,-73.99185591295523,2.0,6,7,36.0,4,350,4.5,10.0,1,0,0,0,1,1,0,0
14707675,10.0,10.0,10.0,10.0,98.0,1,40.72162873126025,10.0,-73.98714828916103,1.0,1,1,84.0,1,100,5.0,10.0,0,0,1,0,1,0,1,0
20566445,9.0,10.0,9.0,10.0,93.0,0,40.708335379594985,10.0,-73.94717406374217,1.0,1,2,10.0,0,110,4.5,9.0,1,0,0,1,0,1,0,0
209310,10.0,10.0,10.0,10.0,97.0,1,40.738264388792665,10.0,-73.92457902893146,1.0,1,2,182.0,1,52,5.0,10.0,0,0,1,0,1,0,1,0
3987655,9.0,10.0,9.0,10.0,87.0,0,40.76288256840381,9.0,-73.96448500589844,1.0,2,4,161.0,1,50,4.5,9.0,1,0,0,0,1,1,0,0
18752307,10.0,10.0,10.0,10.0,98.0,1,40.8137213853381,10.0,-73.95611571453486,1.0,1,3,23.0,1,187,5.0,10.0,1,0,0,0,1,1,0,0
6114850,10.0,10.0,10.0,10.0,94.0,1,40.77240774832915,10.0,-74.01661917630926,1.0,4,6,87.0,2,235,4.5,10.0,1,0,0,0,1,1,0,0
4178851,10.0,10.0,10.0,10.0,97.0,0,40.7196140518248,10.0,-73.95837358256941,1.0,2,4,54.0,2,299,5.0,10.0,1,0,0,0,1,1,0,0
13623891,10.0,10.0,10.0,10.0,97.0,1,40.744099686960986,10.0,-73.98833898672504,1.0,1,4,53.0,0,135,5.0,10.0,1,0,0,1,0,1,0,0
6064471,10.0,10.0,10.0,10.0,94.0,1,40.72080242569183,9.0,-73.98669653271534,1.0,3,6,81.0,3,220,4.5,10.0,1,0,0,0,1,1,0,0
19692298,10.0,10.0,10.0,10.0,97.0,0,40.77840094438229,10.0,-73.98416752123919,1.0,1,2,26.0,0,100,5.0,10.0,1,0,0,1,0,1,0,0
13092405,10.0,9.0,10.0,9.0,95.0,0,40.75733075499894,10.0,-73.96576973525632,1.0,2,3,65.0,0,85,5.0,10.0,1,0,0,1,0,1,0,0
16965564,10.0,10.0,10.0,10.0,100.0,1,40.713737253484894,10.0,-74.03830272670683,1.0,1,2,94.0,0,97,5.0,10.0,1,0,0,1,0,1,0,0
9392354,9.0,10.0,8.0,10.0,96.0,0,40.736181180521996,10.0,-74.00851923617014,2.0,2,4,6.0,2,629,5.0,8.0,1,0,0,0,1,1,0,0
5075659,10.0,10.0,9.0,10.0,95.0,0,40.774069120494275,10.0,-73.95237934578265,1.0,1,2,144.0,0,78,5.0,9.0,1,0,0,1,0,1,0,0
4118966,9.0,9.0,9.0,10.0,90.0,0,40.77214051678107,9.0,-74.01636058229289,1.0,2,3,57.0,1,70,4.5,9.0,1,0,0,0,1,0,1,0
593292,9.0,9.0,9.0,10.0,89.0,0,40.75128209311869,10.0,-73.97658015923106,1.0,1,2,228.0,0,112,4.5,9.0,1,0,0,1,0,1,0,0
17158946,10.0,9.0,10.0,10.0,92.0,0,40.72348716462877,10.0,-73.98681954591451,1.0,2,4,26.0,2,299,4.5,10.0,1,0,0,0,1,1,0,0
