accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
10,shared bath,bed,Studio,10,10,10,100,false,40.71888290865175,10,-74.0451933544242,1,1,2,,4,0,20,5,,22399998,,Private room,10
10,bath,bed,bedroom,10,9,10,95,false,40.69451628664315,9,-73.92936840058435,1,1,1,,54,1,30,5,,14266442,,Shared room,9
10,shared baths,beds,bedroom,10,9,9,89,false,40.700560898729826,8,-73.94583500095003,3,3,4,875,72,1,25,4.5,,14014180,,Private room,9
9,shared bath,bed,bedroom,9,10,9,98,true,40.81717131143451,9,-73.93855605742549,1,1,2,26,10,1,30,5,,20780654,,Private room,10
9,shared bath,bed,bedroom,10,8,9,84,false,40.750419419837904,8,-74.04470928404056,1,1,3,,9,1,20,4,,19626544,,Private room,8
,bath,bed,bedroom,,,,,false,40.77350134459466,,-73.95465742921537,1,1,2,174,,1,20,,,21898592,,Shared room,
,shared bath,beds,bedroom,,,,,false,40.74884130395877,,-74.04551318449975,1,2,5,971,,1,20,,,22636884,,Private room,
9,shared baths,bed,bedroom,9,9,9,84,false,40.705808626687464,9,-73.9294122649364,2,1,2,,106,1,29,4,,6994038,,Private room,9
10,shared bath,bed,bedroom,10,10,10,93,false,40.74962375802888,10,-74.05027091067252,1,1,1,,3,1,21,4.5,,22193662,,Private room,10
9,shared baths,bed,bedroom,9,9,9,86,false,40.69408129760312,9,-73.95014840859771,2,1,2,569,100,1,29,4.5,,6822457,,Private room,9
9,shared bath,bed,bedroom,10,9,10,93,true,40.71230958141818,10,-73.95312952591094,1,1,2,465,222,1,28,4.5,,3798941,,Private room,9
9,shared bath,bed,bedroom,10,8,10,88,false,40.695664964529165,9,-73.97851216826368,1,1,2,39,12,1,25,4.5,,21449555,,Private room,8
10,bath,beds,bedroom,10,10,10,99,true,40.75619940726672,9,-74.04362151017504,1,4,7,,15,1,25,5,,21013299,,Entire home/apt,10
9,shared bath,bed,bedroom,10,9,10,91,false,40.75310516204099,9,-74.04446335389115,1,1,2,,29,1,22,4.5,,13634025,,Private room,9
9,shared baths,bed,bedroom,10,8,10,84,false,40.71041447715826,10,-73.9464706721767,2,1,2,35,18,1,30,4,,22190700,,Private room,8
10,shared bath,bed,bedroom,10,10,10,99,true,40.81007456649026,9,-73.91979536259373,1,1,1,31,31,1,30,5,,20124372,,Private room,10
10,shared bath,bed,bedroom,10,10,10,97,true,40.72046044891069,10,-73.98772574161909,1,1,2,,274,1,29,5,,1066769,,Private room,10
,shared bath,beds,bedroom,,,,,true,40.755845473777136,,-74.04285919827193,1,2,3,,,1,27,,,20984380,,Private room,
9,bath,bed,bedroom,9,8,10,90,false,40.795838946368,10,-73.96380971428978,1,1,2,94,86,1,26,4.5,,4823529,,Shared room,8
9,bath,beds,bedrooms,10,9,10,89,false,40.749927926930376,9,-74.04469319250255,1,3,8,971,77,2,29,4.5,,14095258,,Entire home/apt,9
9,baths,beds,bedroom,10,9,10,86,false,40.73782095154491,9,-74.05077394508606,1.5,2,3,,34,1,29,4.5,,16100238,,Private room,9
9,shared bath,beds,bedroom,9,9,9,83,false,40.80055022921146,8,-73.94101491009566,1,2,2,146,32,1,25,4,,16795470,,Private room,9
10,bath,bed,bedroom,10,10,10,96,false,40.75472036214376,9,-74.04378361961678,1,1,2,460,24,1,28,5,,15898512,,Private room,10
10,bath,bed,bedroom,10,10,10,93,false,40.81938566904297,9,-73.95438449396572,1,1,1,,96,1,25,4.5,,4974709,,Shared room,10
,shared bath,bed,bedroom,,,,,false,40.76229889494158,,-73.91823609862307,1,1,1,,,1,30,,,22800701,,Private room,
9,shared baths,beds,bedroom,10,9,9,87,false,40.703199603610535,9,-73.94501019040013,3,3,4,875,54,1,30,4.5,,14014111,,Private room,9
10,bath,bed,bedroom,10,9,10,97,true,40.71350345384791,9,-73.96809188743377,1,1,2,123,57,1,20,5,,16156771,,Private room,9
7,baths,beds,bedroom,9,8,8,73,false,40.69285398312994,8,-73.95124191007986,1.5,2,4,268,34,1,28,3.5,,16283931,,Private room,8
,bath,bed,bedroom,,,,,false,40.729821202215504,,-74.04601510001281,1,1,1,,,1,25,,,19432192,,Shared room,
,shared bath,bed,bedroom,,,,,false,40.74847287942148,,-74.04555838165231,1,1,3,,,1,20,,,22628550,,Private room,
10,shared bath,bed,bedroom,10,9,10,96,false,40.695588342023036,10,-73.9375986830306,1,1,1,19,18,1,28,5,,16525119,,Private room,9
9,shared bath,bed,bedroom,10,9,9,90,false,40.7532567316541,9,-74.04499249402541,1,1,2,766,35,1,20,4.5,,14551910,,Private room,9
10,shared bath,bed,bedrooms,10,10,10,94,false,40.73676272117609,9,-73.92755958339862,1,1,2,,10,3,30,4.5,,20194791,,Private room,10
,shared bath,bed,bedroom,,,,,false,40.69613560482715,,-73.94188580693402,1,1,2,,,1,30,,,16788226,,Private room,
7,bath,beds,bedroom,7,8,8,68,false,40.777976329997706,10,-73.9754850175366,1,2,3,5,5,1,30,3.5,,20955287,,Shared room,8
10,bath,beds,bedrooms,10,10,10,98,true,40.759889403422946,10,-74.03912448815805,1,3,6,53,13,2,29,5,,18404771,,Entire home/apt,10
9,shared bath,beds,bedroom,7,9,8,82,false,40.76136495347633,10,-73.99371474359705,1,2,4,,11,1,30,4,,20051199,,Private room,9
9,bath,beds,bedroom,9,8,9,83,false,40.795249841958615,9,-73.94411837277939,1,3,6,240,73,1,25,4,,12544062,,Entire home/apt,8
10,bath,beds,bedrooms,10,10,10,95,false,40.76932966591328,9,-74.03314846074383,1,6,9,85,51,3,24,5,,15940994,,Entire home/apt,10
,shared bath,bed,Studio,,,,,false,40.77271929741704,,-74.02399176462272,1,1,2,,,0,29,,,18456743,,Private room,
,shared bath,bed,bedroom,,,,,false,40.70282111676751,,-73.93048087937659,1,1,1,,,1,27,,,21661923,,Private room,
8,baths,beds,bedroom,9,6,9,74,false,40.806168441116036,8,-73.93867685747833,3,2,4,695,88,1,25,3.5,,4058949,,Private room,6
10,bath,bed,bedroom,10,10,10,100,false,40.78756846255453,10,-73.95193635050825,1,1,2,6,3,1,30,5,,22324438,,Shared room,10
,shared bath,bed,Studio,,,,,false,40.70534043056132,,-73.92147855819607,1,1,1,2,,0,30,,,21966283,,Private room,
,baths,bed,bedroom,,,,,false,40.79107171844559,,-74.00203122400379,1.5,1,1,,,1,25,,,11588582,,Private room,
10,shared bath,bed,bedroom,10,10,10,99,false,40.694798750056584,9,-73.92092752970322,1,1,1,,14,1,25,5,,19019762,,Private room,10
,shared baths,beds,bedroom,,,,,false,40.80680479506346,,-73.93931820647707,3,2,3,,,1,25,,,21251256,,Private room,
10,shared bath,bed,bedroom,10,10,10,96,false,40.77266518983505,10,-73.92192019018474,1,1,1,19,19,1,30,5,,12310411,,Private room,10
,shared bath,bed,bedroom,,,,,false,40.758436442456954,,-73.92646851758506,1,1,1,,,1,30,,,22887793,,Private room,
,bath,bed,bedroom,,,,,false,40.73054341733424,,-73.98339004384691,1,1,2,,,1,30,,,12821417,,Private room,
,private bath,bed,bedroom,,,,,false,40.740845884711376,,-74.04220199227564,1,1,1,,,1,30,,,22165859,,Private room,
10,shared bath,bed,bedroom,10,10,10,94,true,40.816717659744924,10,-73.94376635811554,1,1,1,33,31,1,29,4.5,,19804693,,Private room,10
10,shared bath,bed,bedroom,10,9,8,95,false,40.69386385034257,9,-73.91897283465772,1,1,1,,4,1,30,5,,21921707,,Private room,9
9,bath,bed,bedroom,10,10,10,95,true,40.73463620003037,8,-74.05199977660328,1,1,2,20,19,1,27,5,,20884228,,Shared room,10
8,baths,beds,bedroom,9,6,9,78,false,40.807593038304034,8,-73.93838639311839,3,2,4,695,106,1,25,4,,1461721,,Private room,6
10,shared baths,bed,bedroom,10,8,9,87,false,40.703346915980134,9,-73.94272263240896,2,1,1,,4,1,25,4.5,,22498905,,Private room,8
,private bath,beds,bedroom,,,,,true,40.75439179126917,,-74.04231127759247,1,2,5,,,1,21,,,21354180,,Private room,
10,private bath,bed,bedroom,10,10,10,97,false,40.70961398254548,10,-73.94635168978174,1,1,1,22,22,1,30,5,,17750513,,Private room,10
10,bath,beds,bedrooms,10,10,10,95,true,40.76038623922174,9,-74.03743392247951,1,3,6,53,22,2,29,5,,18294897,,Entire home/apt,10
9,bath,beds,bedrooms,9,9,9,91,false,40.748728690315524,10,-74.04635931175127,1,8,4,971,20,3,27,4.5,,19896821,,Entire home/apt,9
9,bath,beds,bedroom,10,8,10,91,false,40.74573369375143,10,-73.99712432270027,1,2,2,,150,1,20,4.5,,1072481,,Private room,8
,bath,bed,bedroom,,,,,false,40.7581216315964,,-73.98934698472718,1,1,1,,,1,10,,,19415314,,Shared room,
,bath,bed,bedroom,,,,,false,40.813021452356594,,-73.95348653770098,1,1,1,,,1,10,,,17437106,,Shared room,
,shared bath,bed,bedroom,,,,,false,40.728597959539634,,-73.98724638799524,1,1,1,,,1,10,,,22251353,,Private room,
,shared bath,bed,bedroom,,,,,false,40.726494413237475,,-73.9517282934837,1,1,1,,,1,20,,,21900716,,Private room,
10,shared bath,bed,bedroom,10,10,10,100,false,40.70331734713136,10,-73.9290305828942,1,1,2,,3,1,20,5,,1190286,,Private room,10
,shared bath,bed,bedroom,,,,,false,40.69973767597269,,-73.91934784398111,1,1,2,19,,1,10,,,17952277,,Private room,
9,shared bath,bed,bedroom,8,8,9,87,false,40.70400684195017,9,-73.92255131918107,1,1,1,3,3,1,20,4.5,,6354789,,Private room,8
,bath,bed,Studio,,,,,false,40.812721015388775,,-73.95170042810675,1,1,2,,,0,10,,,21633621,,Entire home/apt,
10,shared bath,bed,bedroom,10,9,10,96,false,40.78656266015089,10,-74.01393656352076,1,1,1,7,6,1,20,5,,18773230,,Private room,9
,bath,bed,bedroom,,,,,false,40.72236591975373,,-73.99817404928808,1,1,1,2,,1,10,,,17979764,,Private room,
,private bath,bed,bedroom,,,,,false,40.711400358194254,,-73.9188704003844,1,1,2,,,1,14,,,21735090,,Private room,
8,baths,bed,bedroom,9,6,9,75,false,40.8073217190223,8,-73.93775059335204,3,1,2,,111,1,20,4,,4016069,,Private room,6
,bath,bed,bedroom,,,,,false,40.69543067654324,,-73.94238661969621,1,1,1,107,,1,20,,,21679669,,Shared room,
,bath,beds,bedrooms,,,,,false,40.72407643157403,,-73.97778261109933,1,4,8,36,,3,19,,,21736533,,Entire home/apt,
9,bath,bed,bedroom,10,9,10,91,false,40.73788061340162,9,-74.04977282318241,1,1,1,,61,1,45,4.5,,4634568,,Private room,9
10,bath,beds,bedroom,10,10,10,98,true,40.77002360518932,9,-74.02558183704687,1,2,2,,156,1,49,5,,2096699,,Private room,10
9,bath,bed,bedroom,10,10,10,95,false,40.75505800804773,9,-73.93503587147141,1,1,2,28,25,1,45,5,,1284990,,Private room,10
,shared bath,beds,bedroom,,,,,false,40.70626239202548,,-73.93776262441278,1,2,3,30,,1,49,,,4041655,,Private room,
9,shared bath,bed,bedroom,10,9,9,93,false,40.808058645641,9,-73.94180718901737,1,1,1,,53,1,41,4.5,,18254657,,Private room,9
10,shared bath,bed,bedroom,10,9,10,96,false,40.767823272618124,9,-74.03408366775085,1,1,2,,68,1,52,5,,704573,,Private room,9
10,shared baths,bed,bedroom,10,9,10,96,false,40.777418175769355,10,-73.95349388074769,2,1,2,187,31,1,50,5,,19702049,,Private room,9
10,shared bath,beds,bedroom,10,10,10,95,false,40.71205884862987,9,-73.9905474683749,1,2,3,63,34,1,50,5,,19542512,,Private room,10
10,shared baths,bed,bedroom,10,9,10,94,true,40.73619604407616,9,-74.03974599516803,1.5,1,2,,105,1,50,4.5,,965750,,Private room,9
10,shared bath,bed,bedroom,10,10,10,98,false,40.802192489787124,9,-73.94382984439193,1,1,1,20,11,1,50,5,,22000255,,Private room,10
9,private bath,bed,bedroom,9,9,9,89,false,40.76189377533444,10,-73.98683581146503,1,1,2,35,35,1,60,4.5,,19298102,,Private room,9
10,shared bath,beds,bedroom,10,10,10,100,false,40.75348512846323,10,-73.96545316270489,1,2,4,,16,1,60,5,,22376920,,Private room,10
,shared bath,bed,Studio,,,,,false,40.73620067252032,,-73.98380773770057,1,1,2,,,0,69,,,22708617,,Private room,
10,shared baths,bed,bedroom,9,9,10,93,false,40.78524694495533,9,-73.94177803442976,1.5,1,2,22,18,1,65,4.5,,14624128,,Private room,9
9,shared bath,bed,bedrooms,9,9,9,93,false,40.7197315599719,10,-73.96071390679954,1,1,2,343,109,3,60,4.5,,1744216,,Private room,9
10,bath,bed,bedroom,10,10,10,96,false,40.71110482467235,10,-73.94352421311997,1,1,2,11,11,1,70,5,,15420038,,Private room,10
9,shared bath,bed,bedroom,10,9,10,91,false,40.74524432585626,10,-74.00319819551403,1,1,2,,372,1,61,4.5,,550297,,Private room,9
10,shared bath,bed,bedroom,10,9,10,95,false,40.725371123594314,10,-73.9787807498384,1,1,2,,69,1,67,5,,17187785,,Private room,9
10,shared bath,bed,bedroom,10,10,10,95,false,40.814261844860155,10,-73.95152399297912,1,1,2,5,4,1,70,5,,21931508,,Private room,10
10,shared bath,bed,bedroom,10,10,10,98,false,40.76214590277947,10,-73.9903558435785,1,1,1,93,88,1,63,5,,3739712,,Private room,10
10,bath,bed,bedroom,10,10,10,98,true,40.749955940618776,9,-74.05217808879397,1,1,3,,87,1,65,5,,9531923,,Entire home/apt,10
,shared bath,bed,bedroom,,,,,true,40.79846959474227,,-73.94137127818348,1,1,5,,,1,65,,,18899149,,Private room,
10,bath,bed,bedroom,10,9,10,94,false,40.78866940390062,10,-73.96809059092298,1,1,2,341,191,1,65,4.5,,328693,,Entire home/apt,9
10,shared bath,bed,bedroom,10,9,9,89,false,40.74839586159999,10,-73.94604156446033,1,1,2,248,38,1,65,4.5,,9887763,,Private room,9
10,private bath,beds,bedroom,10,9,10,96,true,40.78544515223446,9,-74.00728557781902,1,2,3,,61,1,69,5,,7182071,,Private room,9
,shared bath,bed,bedroom,,,,,false,40.70911156332118,,-73.9528841952045,1,1,2,1,,1,60,,,21027995,,Private room,
10,bath,bed,bedrooms,10,10,10,99,false,40.755017155591595,10,-73.93162720206652,1,1,2,60,56,3,60,5,,16472789,,Private room,10
,private baths,beds,bedroom,,,,,true,40.70010667940064,,-73.9224119817189,2,4,3,,,1,60,,,20641534,,Private room,
9,shared bath,beds,bedroom,9,10,8,87,false,40.791416419842115,9,-73.94664105824592,1,2,2,,41,1,70,4.5,,17763622,,Private room,10
9,shared baths,bed,bedroom,9,9,9,91,false,40.79262658566223,10,-73.97512576773387,2,1,2,39,14,1,70,4.5,,21170615,,Private room,9
,shared bath,bed,bedroom,,,,,false,40.759020387698875,,-73.96387906061283,1,1,1,1,,1,60,,,23216168,,Private room,
,shared bath,bed,bedroom,,,,,false,40.71850983659155,,-73.99781916457275,1,1,1,61,,1,62,,,23092413,,Private room,
10,bath,bed,bedroom,10,9,10,95,false,40.71912389445858,10,-73.95720014108402,1,1,2,,51,1,60,5,,14101329,,Private room,9
10,bath,bed,bedroom,9,9,9,93,false,40.708424772464404,10,-73.95994168272169,1,1,1,,11,1,70,4.5,,21141068,,Private room,9
10,bath,bed,Studio,10,10,10,98,true,40.77029090495242,10,-73.98725388953618,1,1,2,104,94,0,70,5,,646210,,Entire home/apt,10
10,shared bath,bed,bedroom,10,10,10,100,false,40.757140945690026,10,-73.99642620640482,1,1,2,10,5,1,62,5,,20459277,,Private room,10
10,bath,bed,Studio,10,10,10,99,true,40.79491276639223,9,-74.0138507779085,1,1,2,,34,0,60,5,,17221468,,Entire home/apt,10
9,bath,beds,bedroom,9,9,9,90,false,40.762475575946006,10,-73.99145043533878,1,2,3,,96,1,69,4.5,,9609064,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,98,true,40.784043212473605,10,-74.01212487778854,1,2,3,82,66,1,69,5,,13357245,,Entire home/apt,10
10,shared bath,bed,bedroom,10,10,10,100,false,40.72320413180938,10,-73.98152245140449,1,1,1,11,3,1,66,5,,22454397,,Private room,10
10,bath,bed,bedroom,10,10,10,92,false,40.76992122474362,9,-74.02964719122375,1,1,4,,151,1,60,4.5,,1125793,,Entire home/apt,10
10,bath,beds,bedrooms,10,9,10,94,false,40.79131315824118,9,-74.01447404328364,1,3,4,177,75,2,68,4.5,,14487034,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,96,false,40.79068633818379,9,-74.00762855055908,1,3,4,50,46,1,65,5,,10243744,,Entire home/apt,10
9,bath,beds,bedroom,9,9,10,90,false,40.77214051678107,9,-74.01636058229289,1,2,3,,57,1,70,4.5,,4118966,,Private room,9
10,bath,beds,bedrooms,10,10,10,93,false,40.74061917002606,9,-74.05315352428156,1,6,1,,9,3,60,4.5,,21830500,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,98,true,40.747598542955814,9,-74.05270879615735,1,2,5,134,39,1,70,5,,18425394,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,95,true,40.779926011990305,9,-74.0179574998816,1,2,4,631,227,1,61,5,,934418,,Entire home/apt,10
,shared bath,beds,bedroom,,,,,false,40.70774236009977,,-73.94819446335765,1,2,4,,,1,64,,,14713599,,Private room,
10,bath,beds,bedroom,10,10,10,97,false,40.71798970750999,10,-73.9870268154166,1,2,4,,22,1,65,5,,20795736,,Entire home/apt,10
10,shared baths,beds,bedroom,10,10,10,95,true,40.73182890173668,10,-73.98567561780587,2,3,3,,26,1,70,5,,21441056,,Private room,10
10,bath,bed,bedroom,10,10,10,95,false,40.79684795044262,10,-73.99798641329278,1,1,2,251,79,1,70,5,,16430087,,Entire home/apt,10
10,bath,bed,bedroom,9,9,10,92,true,40.738521702808875,10,-73.99601807246006,1,1,2,165,162,1,70,4.5,,7969111,,Private room,9
9,shared bath,bed,bedroom,9,8,9,85,false,40.757034474484605,10,-73.99371155074375,1,1,2,,26,1,70,4.5,,21244390,,Private room,8
9,shared bath,beds,bedroom,9,9,8,85,false,40.7915379886083,9,-73.94233066326686,1,2,2,,62,1,70,4.5,,17078612,,Private room,9
9,bath,bed,Studio,9,10,9,91,false,40.75770504336804,9,-73.99407287276394,1,1,2,785,178,0,70,4.5,,3090474,,Entire home/apt,10
9,bath,bed,bedroom,10,9,10,90,false,40.758944143242225,10,-73.9914998381758,1,1,2,200,91,1,65,4.5,,7572534,,Private room,9
,private bath,bed,Studio,,,,,false,40.70138617638635,,-73.92669437402186,1,1,2,,,0,65,,,23014065,,Private room,
,shared bath,bed,bedroom,,,,,false,40.759998806806365,,-73.98914880125497,1,1,2,,,1,64,,,18676837,,Private room,
10,shared bath,bed,bedrooms,10,10,10,97,false,40.771832110725086,10,-74.01588353416071,1,1,2,52,44,2,70,5,,16396732,,Private room,10
10,shared bath,bed,bedroom,10,10,10,94,false,40.72482893415286,10,-73.98412354163398,1,1,2,,44,1,63,4.5,,17962569,,Private room,10
10,shared bath,beds,bedroom,10,9,9,96,false,40.75794183237891,9,-73.9270993015577,1,2,3,,59,1,64,5,,19142557,,Private room,9
,private bath,bed,bedroom,,,,,false,40.695284398212735,,-73.93078756606144,1,1,2,,,1,60,,,6438456,,Private room,
10,shared bath,bed,bedroom,10,9,10,94,false,40.71333962082434,10,-73.99025220078073,1,1,2,215,81,1,63,4.5,,9074702,,Private room,9
10,bath,bed,bedroom,10,9,10,91,false,40.74864210562691,10,-74.00225901166331,1,1,2,1136,152,1,66,4.5,,9129357,,Private room,9
10,bath,bed,bedroom,10,10,10,98,false,40.78148348086328,10,-74.01101629558418,1,1,2,,87,1,65,5,,13811307,,Private room,10
10,bath,bed,bedroom,10,10,10,95,true,40.77667600796126,10,-73.95106786161438,1,1,2,,45,1,68,5,,15926183,,Private room,10
10,bath,beds,bedrooms,10,10,10,99,true,40.7936057976797,9,-74.00527717437822,1,2,4,261,31,2,70,5,,18415565,,Entire home/apt,10
9,bath,bed,bedroom,10,8,9,88,false,40.75621258163921,10,-73.96527597999028,1,1,4,54,54,1,69,4.5,,11981743,,Entire home/apt,8
,shared bath,bed,bedroom,,,,,false,40.76426725538452,,-73.98773784717754,1,1,1,,,1,70,,,22684537,,Private room,
10,shared bath,bed,bedroom,10,10,10,97,true,40.71628373580696,10,-73.95737013512662,1,1,2,,170,1,70,5,,251262,,Private room,10
10,bath,beds,bedroom,10,10,10,98,true,40.74763380766896,9,-74.05110204719925,1,2,5,134,8,1,70,5,,21969733,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,97,false,40.74420579468605,10,-73.99569809584989,1,1,2,31,26,1,70,5,,280393,,Private room,10
,private bath,beds,bedroom,,,,,false,40.72764049017745,,-73.98512689756475,1,2,4,,,1,61,,,8551446,,Private room,
9,bath,bed,bedroom,10,9,9,91,false,40.7358970896128,10,-74.00191190084263,1,1,2,116,64,1,70,4.5,,15582096,,Private room,9
10,bath,bed,Studio,10,9,10,93,false,40.772485844660345,9,-74.02280314097716,1,1,2,296,68,0,60,4.5,,11189884,,Entire home/apt,9
10,bath,beds,bedrooms,10,10,10,95,true,40.71684471006661,10,-74.04526627126343,1,3,6,,12,2,70,5,,21308442,,Entire home/apt,10
10,shared bath,bed,bedroom,10,10,10,100,false,40.80130724887611,8,-73.95031830944099,1,1,2,,3,1,65,5,,22369019,,Private room,10
10,bath,beds,bedroom,9,10,10,95,false,40.719867053033134,10,-73.99646064643703,1,2,4,21,21,1,63,5,,21140926,,Entire home/apt,10
10,shared bath,bed,bedroom,10,10,10,97,false,40.796098678401606,10,-73.96299559131144,1,1,2,7,7,1,69,5,,12190880,,Private room,10
9,bath,bed,bedroom,10,10,10,96,true,40.72053155088269,10,-73.98900964723329,1,1,2,34,34,1,70,5,,2208567,,Private room,10
,private bath,bed,bedroom,,,,,false,40.71315752632384,,-74.03638823013259,1,1,2,,,1,65,,,22669256,,Private room,
9,bath,bed,Studio,10,10,9,89,false,40.71903181096727,10,-73.9893436854425,1,1,2,,13,0,65,4.5,,17905550,,Entire home/apt,10
9,bath,beds,bedroom,9,9,10,90,false,40.756699754559065,9,-73.99276660338207,1,2,3,180,131,1,65,4.5,,8813306,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,98,false,40.79582654733023,9,-73.93595191155087,1,2,4,109,55,1,70,5,,16381008,,Entire home/apt,10
10,shared bath,beds,bedroom,10,9,10,99,false,40.78602170926332,10,-73.94976769390642,1,2,3,,18,1,62,5,,20678183,,Private room,9
9,private bath,bed,bedroom,10,9,10,93,false,40.73736637194694,10,-73.97994613062029,1,1,3,,59,1,70,4.5,,11611298,,Private room,9
10,private bath,beds,Studio,10,10,10,99,true,40.69806975918743,10,-73.93350070835466,1,3,4,38,37,0,70,5,,19696119,,Private room,10
10,shared bath,beds,bedroom,10,10,10,97,true,40.80831717348249,10,-73.95274612256557,1,2,4,33,28,1,65,5,,19691986,,Private room,10
10,bath,bed,Studio,10,9,10,93,true,40.76680265923647,10,-74.02445397333824,1,1,2,,26,0,60,4.5,,18810157,,Entire home/apt,9
8,baths,bed,bedroom,9,9,9,88,false,40.81184144544939,8,-73.94487985520234,2,1,2,44,39,1,67,4.5,,17743697,,Private room,9
10,shared bath,bed,bedroom,10,10,10,94,true,40.70745879636287,10,-73.95904615846034,1,1,2,389,82,1,63,4.5,,13681237,,Private room,10
10,shared bath,bed,bedroom,10,10,10,96,true,40.80593156027066,9,-73.9583046380869,1,1,2,,137,1,70,5,,5789606,,Private room,10
10,shared bath,bed,bedroom,10,9,10,92,false,40.76842909152514,10,-73.95403886712955,1,1,2,,60,1,65,4.5,,13541175,,Private room,9
10,shared bath,bed,bedroom,10,10,10,100,false,40.70899920173672,10,-74.01251469417919,1,1,2,8,4,1,69,5,,22290810,,Private room,10
10,shared baths,bed,bedroom,10,9,10,96,true,40.715023437054455,10,-73.98191983329212,1.5,1,1,32,32,1,61,5,,783341,,Private room,9
10,bath,beds,bedroom,10,10,10,100,false,40.76533927214737,10,-73.98515675400242,1,2,2,24,21,1,58,5,,15144508,,Shared room,10
10,shared bath,bed,bedroom,10,10,10,98,false,40.736843466585704,10,-73.98057939112539,1,1,1,,11,1,60,5,,21366268,,Private room,10
9,shared bath,bed,bedroom,10,10,10,93,false,40.78254858588055,10,-73.95122681751033,1,1,2,,53,1,55,4.5,,14332210,,Private room,10
10,shared bath,bed,bedroom,10,10,10,95,true,40.75703903942216,10,-73.92135095083424,1,1,2,49,49,1,54,5,,18876580,,Private room,10
,bath,beds,bedroom,,,,,false,40.754937527547696,,-73.93497971041349,1,3,4,,,1,50,,,2461673,,Private room,
10,shared bath,beds,bedroom,10,8,10,90,false,40.76500598538812,9,-73.94069243168784,1,2,4,,115,1,60,4.5,,14398761,,Private room,8
10,shared bath,bed,bedroom,10,10,10,94,true,40.70800469791424,9,-73.95792123954094,1,1,2,,59,1,55,4.5,,13619314,,Private room,10
10,shared bath,bed,bedroom,10,9,10,96,false,40.72951158879306,10,-73.9823902488327,1,1,2,187,73,1,60,5,,16912472,,Private room,9
9,bath,bed,bedroom,10,9,9,91,false,40.72073363841626,9,-73.97838674057088,1,1,2,91,90,1,54,4.5,,12795290,,Private room,9
9,bath,beds,bedroom,8,8,9,82,false,40.75654396149676,10,-73.98706808895226,1,2,6,,9,1,55,4,,21352763,,Private room,8
10,shared bath,bed,bedroom,10,10,10,97,true,40.738264388792665,10,-73.92457902893145,1,1,2,251,182,1,52,5,,209310,,Private room,10
10,shared baths,bed,bedroom,10,9,10,95,false,40.78679948491047,9,-73.94269448430182,1.5,1,2,111,98,1,60,5,,13880697,,Private room,9
10,bath,bed,bedroom,10,9,10,97,true,40.70767087512621,9,-73.95800484895807,1,1,2,,80,1,55,5,,15083341,,Private room,9
10,shared bath,bed,bedroom,10,10,10,97,true,40.760285979368504,10,-74.03404809072892,1,1,2,,56,1,60,5,,15008722,,Private room,10
10,shared baths,bed,bedroom,10,10,9,100,false,40.713771727605284,10,-73.94497070882905,1.5,1,2,103,8,1,50,5,,22083493,,Private room,10
,bath,bed,bedroom,,,,,false,40.717151387724336,,-73.9591094902761,1,1,2,,,1,58,,,7649846,,Private room,
10,shared bath,bed,bedroom,10,9,10,96,false,40.72207503812535,9,-73.98108666661756,1,1,2,240,42,1,59,5,,17545558,,Private room,9
9,shared bath,beds,bedroom,10,9,10,90,false,40.72347302336238,9,-73.9869906359316,1,2,3,,67,1,60,4.5,,19180935,,Private room,9
10,shared bath,bed,bedroom,10,10,10,96,true,40.709358176088784,9,-73.9580965258693,1,1,2,,72,1,52,5,,13674229,,Private room,10
10,shared baths,bed,bedroom,10,9,10,96,false,40.71747679888743,10,-73.99831642126246,2,1,1,61,14,1,55,5,,19764276,,Private room,9
9,bath,bed,bedroom,10,9,10,90,false,40.76301961188366,10,-73.98904669862334,1,1,1,289,204,1,58,4.5,,8440866,,Private room,9
9,bath,bed,Studio,10,9,10,85,false,40.770087166583146,9,-74.03095069231664,1,1,2,,38,0,50,4.5,,17972518,,Entire home/apt,9
10,baths,bed,bedroom,10,10,10,94,false,40.75931043168583,10,-73.92697554437072,2,1,2,,140,1,60,4.5,,6477671,,Private room,10
10,bath,beds,Studio,10,10,10,97,true,40.75730896262811,10,-73.98600948703132,1,2,3,15,15,0,50,5,,21964145,,Entire home/apt,10
9,shared baths,bed,bedroom,10,9,10,91,false,40.694522528528225,9,-73.92839849716484,2,1,2,499,126,1,50,4.5,,9824463,,Private room,9
9,shared bath,bed,bedroom,9,9,9,89,false,40.76390605292408,9,-73.92866489834073,1,1,2,,308,1,60,4.5,,3310706,,Private room,9
,bath,bed,Studio,,,,,false,40.8157952431813,,-73.94261553821931,1,1,2,1,,0,55,,,22865590,,Entire home/apt,
